1782373.3957774304,1782300.0,72.6,0.795777429859595,0.0,82862.0,2.8275568,37.0, 7, 0, 1, 12, 1, 0, 0, 23, 1, 23, 14, 0, 1.0, 0.21621621621621623, 5.839189189189187, 0.0694980694980695, 0.1864864864864865, 
, , , , , , , 23.0, 0, 0, 0, 0, 0, 0, 0, 22, 1, 9, 9, 0, 1.434782608695652, 0.2608695652173913, 5.998913043478261, 0.13664596273291926, 0.15093167701863353, 
1751182.7401809208,1751100.0,82.2,0.540180920927086,0.0,62582.0,1.959508,36.0, 9, 0, 2, 14, 5, 0, 0, 20, 0, 18, 16, 0, 1.0555555555555556, 0.2777777777777778, 5.857291666666667, 0.07142857142857142, 0.20357142857142857, 
, , , , , , , 23.0, 0, 0, 0, 3, 0, 0, 0, 25, 2, 16, 7, 0, 1.391304347826087, 0.2608695652173913, 5.88286231884058, 0.13664596273291926, 0.19192546583850933, 
1833071.3156870713,1833000.0,70.6,0.7156870712301725,0.0,128102.0,1.6472591,36.0, 11, 0, 0, 5, 0, 0, 2, 20, 4, 22, 11, 1, 1.0277777777777777, 0.25, 5.886342592592592, 0.05952380952380952, 0.1670634920634921, 
, , , , , , , 26.0, 0, 1, 0, 0, 0, 0, 0, 20, 3, 14, 9, 0, 1.2692307692307692, 0.19230769230769232, 5.996666666666668, 0.13736263736263737, 0.1565934065934066, 
1813573.8519366893,1813500.0,72.6,1.2519366894492676,0.0,121082.0,1.8932693,38.0, 4, 0, 0, 8, 2, 0, 1, 21, 2, 28, 15, 0, 0.6842105263157895, 0.23684210526315788, 6.005416666666665, 0.06015037593984962, 0.18458646616541352, 
, , , , , , , 23.0, 0, 1, 0, 2, 0, 0, 1, 15, 0, 12, 8, 0, 1.9130434782608696, 0.2608695652173913, 5.778985507246376, 0.14906832298136646, 0.14596273291925466, 
1782379.7510888462,1782300.0,79.0,0.7510888462835943,0.0,82082.0,1.6161314,37.0, 4, 0, 0, 10, 1, 0, 1, 28, 4, 28, 11, 0, 1.054054054054054, 0.24324324324324326, 5.874977477477477, 0.05405405405405406, 0.1969111969111969, 
, , , , , , , 23.0, 0, 0, 1, 4, 0, 0, 0, 18, 0, 17, 7, 0, 1.3478260869565217, 0.21739130434782608, 5.933840579710145, 0.16149068322981366, 0.17391304347826086, 
1782372.6112552949,1782300.0,71.8,0.8112552949317924,0.0,82862.0,1.6546078,37.0, 4, 0, 2, 10, 1, 0, 0, 21, 2, 24, 11, 1, 0.972972972972973, 0.1891891891891892, 5.917499999999999, 0.08108108108108109, 0.1741312741312741, 
, , , , , , , 23.0, 0, 1, 0, 3, 0, 0, 0, 20, 1, 13, 7, 0, 1.4782608695652173, 0.30434782608695654, 5.8679710144927535, 0.11801242236024845, 0.1658385093167702, 
1805771.483785881,1805700.0,70.9,0.5837858808619738,0.0,114062.0,1.2974551,36.0, 8, 0, 0, 7, 2, 0, 1, 20, 1, 25, 10, 0, 0.9444444444444444, 0.2222222222222222, 5.858912037037036, 0.07539682539682539, 0.16944444444444445, 
, , , , , , , 25.0, 0, 0, 0, 1, 0, 0, 1, 22, 2, 18, 5, 0, 1.44, 0.24, 5.999100000000001, 0.12, 0.16114285714285714, 
1778473.62914464,1778400.0,72.2,1.4291446402963464,0.0,88322.0,1.8325672,36.0, 10, 0, 1, 12, 3, 0, 0, 23, 0, 15, 13, 1, 0.8888888888888888, 0.3333333333333333, 5.876944444444444, 0.06349206349206349, 0.17896825396825397, 
, , , , , , , 24.0, 0, 1, 1, 1, 0, 0, 0, 23, 2, 12, 6, 0, 1.5833333333333333, 0.125, 5.918645833333334, 0.14285714285714285, 0.1613095238095238, 
1805771.149762582,1805700.0,70.6,0.5497625820847213,0.0,99242.0,1.8909229,36.0, 4, 0, 0, 11, 0, 0, 0, 24, 2, 20, 12, 0, 1.1666666666666667, 0.25, 5.851666666666667, 0.06349206349206349, 0.16984126984126985, 
, , , , , , , 25.0, 0, 0, 0, 0, 0, 0, 0, 19, 1, 20, 7, 0, 1.12, 0.2, 6.003333333333334, 0.13714285714285715, 0.15885714285714286, 
1809669.3294106075,1809600.0,68.3,1.0294106073772025,0.0,108602.0,1.5027388,37.0, 4, 0, 0, 10, 0, 0, 1, 31, 1, 29, 7, 1, 0.8378378378378378, 0.21621621621621623, 5.972927927927927, 0.0694980694980695, 0.1814671814671815, 
, , , , , , , 24.0, 0, 0, 0, 0, 0, 0, 1, 10, 1, 12, 10, 0, 1.625, 0.25, 5.826006944444445, 0.13095238095238096, 0.12678571428571428, 
