2914436.935734197,2914345.2,91.39999999999999,0.3357341971605564,0.0,210631.20000000004,2.6095536,38.0, 2, 1, 1, 7, 2, 0, 1, 17, 1, 20, 6, 0, 1.1842105263157894, 0.2631578947368421, 5.986184210526315, 0.23684210526315788, 0.13082706766917293, 
, , , , , , , 35.0, 0, 0, 1, 1, 0, 0, 0, 30, 3, 19, 2, 0, 1.0857142857142856, 0.2857142857142857, 5.971357142857144, 0.24081632653061225, 0.12857142857142856, 
, , , , , , , 11.0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 9, 0, 0, 1.0, 0.2727272727272727, 5.860757575757575, 0.15584415584415584, 0.12467532467532468, 
, , , , , , , 18.0, 0, 0, 1, 1, 0, 0, 0, 11, 0, 10, 3, 1, 1.2222222222222223, 0.2777777777777778, 5.891574074074073, 0.12698412698412698, 0.12301587301587301, 
2910549.756198498,2910445.2,103.90000000000002,0.6561984977001275,0.0,195902.20000000004,2.4878894,37.0, 0, 0, 0, 9, 0, 0, 0, 27, 2, 25, 5, 0, 1.135135135135135, 0.32432432432432434, 5.977072072072071, 0.22393822393822393, 0.15173745173745173, 
, , , , , , , 36.0, 0, 0, 0, 0, 0, 0, 1, 28, 1, 28, 3, 0, 1.1944444444444444, 0.25, 5.933587962962965, 0.2222222222222222, 0.1361111111111111, 
, , , , , , , 11.0, 0, 0, 0, 2, 0, 0, 0, 10, 3, 7, 0, 0, 0.9090909090909091, 0.36363636363636365, 5.672954545454545, 0.12987012987012986, 0.16233766233766234, 
, , , , , , , 18.0, 0, 0, 0, 0, 0, 0, 0, 13, 3, 14, 1, 0, 1.1666666666666667, 0.16666666666666666, 6.084768518518518, 0.20634920634920634, 0.14126984126984127, 
2930532.847473541,2930436.6,95.79999999999998,0.44747354120504124,0.0,215022.60000000003,2.4320385,36.0, 1, 0, 0, 5, 0, 0, 0, 21, 0, 26, 5, 0, 1.1111111111111112, 0.3333333333333333, 6.047013888888889, 0.21825396825396826, 0.13253968253968254, 
, , , , , , , 37.0, 0, 0, 1, 1, 0, 0, 2, 25, 3, 22, 7, 1, 1.0810810810810811, 0.21621621621621623, 5.943873873873875, 0.22393822393822393, 0.13822393822393822, 
, , , , , , , 11.0, 0, 1, 0, 0, 0, 0, 0, 6, 1, 8, 0, 0, 1.3636363636363635, 0.2727272727272727, 5.598636363636364, 0.16883116883116883, 0.12077922077922079, 
, , , , , , , 19.0, 0, 0, 0, 1, 0, 0, 0, 12, 1, 15, 1, 1, 1.105263157894737, 0.2631578947368421, 6.039605263157894, 0.18045112781954886, 0.13007518796992482, 
2969033.892643504,2968945.2,88.19999999999999,0.4926435039720698,0.0,253531.20000000004,3.130573,38.0, 3, 0, 0, 5, 0, 0, 1, 21, 2, 23, 4, 0, 1.1578947368421053, 0.2631578947368421, 6.015043859649123, 0.24060150375939848, 0.12481203007518799, 
, , , , , , , 37.0, 0, 0, 0, 0, 0, 0, 0, 27, 5, 17, 6, 0, 1.0810810810810811, 0.2702702702702703, 6.05783783783784, 0.24324324324324326, 0.12355212355212356, 
, , , , , , , 11.0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 8, 1, 0, 1.0, 0.2727272727272727, 5.664545454545455, 0.1038961038961039, 0.14025974025974028, 
, , , , , , , 18.0, 0, 0, 0, 1, 0, 0, 0, 7, 1, 9, 2, 2, 1.1666666666666667, 0.2777777777777778, 5.868564814814814, 0.11904761904761904, 0.09682539682539681, 
2879350.33959196,2879245.2,104.80000000000001,0.33959195976305545,0.0,163233.20000000004,2.5969752,36.0, 6, 1, 1, 12, 1, 0, 0, 18, 2, 24, 4, 0, 1.1388888888888888, 0.2777777777777778, 5.990972222222222, 0.25, 0.1571428571428571, 
, , , , , , , 36.0, 0, 0, 0, 0, 0, 0, 3, 27, 1, 25, 2, 0, 1.1388888888888888, 0.2777777777777778, 5.991944444444446, 0.23015873015873015, 0.12698412698412698, 
, , , , , , , 11.0, 0, 0, 1, 2, 0, 0, 0, 6, 1, 9, 0, 0, 1.1818181818181819, 0.2727272727272727, 5.553257575757576, 0.16883116883116883, 0.14415584415584415, 
, , , , , , , 18.0, 0, 0, 0, 0, 0, 0, 0, 19, 2, 16, 2, 0, 1.1666666666666667, 0.2777777777777778, 5.938518518518517, 0.12698412698412698, 0.1753968253968254, 
2926621.120244168,2926536.6,84.0,0.5202441685686664,0.0,223420.60000000003,2.1825595,36.0, 0, 0, 0, 3, 0, 0, 0, 20, 1, 23, 4, 0, 1.0833333333333333, 0.3055555555555556, 6.024351851851852, 0.24206349206349206, 0.11706349206349205, 
, , , , , , , 38.0, 0, 0, 1, 2, 0, 0, 2, 28, 0, 21, 2, 0, 1.131578947368421, 0.23684210526315788, 5.993048245614036, 0.21804511278195488, 0.11654135338345864, 
, , , , , , , 10.0, 2, 0, 0, 1, 0, 0, 0, 7, 0, 4, 0, 1, 0.9, 0.3, 5.758583333333332, 0.11428571428571428, 0.10428571428571429, 
, , , , , , , 19.0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 8, 1, 0, 1.3157894736842106, 0.2631578947368421, 5.89122807017544, 0.17293233082706766, 0.12180451127819548, 
2872062.154688253,2851945.2,116.39999999999999,0.5546882529629387,0.0,152625.20000000004,3.3643783,37.0, 4, 2, 3, 13, 1, 0, 1, 28, 5, 26, 7, 0, 1.1891891891891893, 0.3783783783783784, 5.958378378378379, 0.21235521235521235, 0.20501930501930501, 
, , , , , , , 35.0, 0, 0, 3, 1, 0, 0, 1, 25, 2, 19, 4, 0, 1.1428571428571428, 0.2, 5.950666666666667, 0.21224489795918366, 0.13020408163265307, 
, , , , , , , 10.0, 0, 0, 0, 1, 0, 0, 0, 9, 3, 6, 0, 0, 1.1, 0.2, 5.753333333333332, 0.22857142857142856, 0.15428571428571428, 
, , , , , , , 18.0, 0, 0, 1, 1, 0, 0, 1, 18, 2, 14, 0, 0, 1.1111111111111112, 0.3333333333333333, 5.986574074074074, 0.21428571428571427, 0.1634920634920635, 
